ID,audio_name,filePath
4029,4029.wav,..\AudioData\AudioDataSamples\4029.wav
4030,4030.wav,..\AudioData\AudioDataSamples\4030.wav
4031,4031.wav,..\AudioData\AudioDataSamples\4031.wav
4032,4032.wav,..\AudioData\AudioDataSamples\4032.wav
4033,4033.wav,..\AudioData\AudioDataSamples\4033.wav
4034,4034.wav,..\AudioData\AudioDataSamples\4034.wav
4035,4035.wav,..\AudioData\AudioDataSamples\4035.wav
4036,4036.wav,..\AudioData\AudioDataSamples\4036.wav
4037,4037.wav,..\AudioData\AudioDataSamples\4037.wav
4038,4038.wav,..\AudioData\AudioDataSamples\4038.wav
4039,4039.wav,..\AudioData\AudioDataSamples\4039.wav
4040,4040.wav,..\AudioData\AudioDataSamples\4040.wav
4041,4041.wav,..\AudioData\AudioDataSamples\4041.wav
4042,4042.wav,..\AudioData\AudioDataSamples\4042.wav
4043,4043.wav,..\AudioData\AudioDataSamples\4043.wav
4044,4044.wav,..\AudioData\AudioDataSamples\4044.wav
4045,4045.wav,..\AudioData\AudioDataSamples\4045.wav
4046,4046.wav,..\AudioData\AudioDataSamples\4046.wav
4047,4047.wav,..\AudioData\AudioDataSamples\4047.wav
4048,4048.wav,..\AudioData\AudioDataSamples\4048.wav
4049,4049.wav,..\AudioData\AudioDataSamples\4049.wav
4050,4050.wav,..\AudioData\AudioDataSamples\4050.wav
4051,4051.wav,..\AudioData\AudioDataSamples\4051.wav
4052,4052.wav,..\AudioData\AudioDataSamples\4052.wav
4053,4053.wav,..\AudioData\AudioDataSamples\4053.wav
4054,4054.wav,..\AudioData\AudioDataSamples\4054.wav
4055,4055.wav,..\AudioData\AudioDataSamples\4055.wav
4056,4056.wav,..\AudioData\AudioDataSamples\4056.wav
4057,4057.wav,..\AudioData\AudioDataSamples\4057.wav
4058,4058.wav,..\AudioData\AudioDataSamples\4058.wav
4059,4059.wav,..\AudioData\AudioDataSamples\4059.wav
4060,4060.wav,..\AudioData\AudioDataSamples\4060.wav
4061,4061.wav,..\AudioData\AudioDataSamples\4061.wav
4062,4062.wav,..\AudioData\AudioDataSamples\4062.wav
4063,4063.wav,..\AudioData\AudioDataSamples\4063.wav
4064,4064.wav,..\AudioData\AudioDataSamples\4064.wav
4065,4065.wav,..\AudioData\AudioDataSamples\4065.wav
4066,4066.wav,..\AudioData\AudioDataSamples\4066.wav
4067,4067.wav,..\AudioData\AudioDataSamples\4067.wav
4068,4068.wav,..\AudioData\AudioDataSamples\4068.wav
4069,4069.wav,..\AudioData\AudioDataSamples\4069.wav
4070,4070.wav,..\AudioData\AudioDataSamples\4070.wav
4071,4071.wav,..\AudioData\AudioDataSamples\4071.wav
4072,4072.wav,..\AudioData\AudioDataSamples\4072.wav
4073,4073.wav,..\AudioData\AudioDataSamples\4073.wav
4074,4074.wav,..\AudioData\AudioDataSamples\4074.wav
4075,4075.wav,..\AudioData\AudioDataSamples\4075.wav
4076,4076.wav,..\AudioData\AudioDataSamples\4076.wav
4077,4077.wav,..\AudioData\AudioDataSamples\4077.wav
4078,4078.wav,..\AudioData\AudioDataSamples\4078.wav
4079,4079.wav,..\AudioData\AudioDataSamples\4079.wav
4080,4080.wav,..\AudioData\AudioDataSamples\4080.wav
4081,4081.wav,..\AudioData\AudioDataSamples\4081.wav
4082,4082.wav,..\AudioData\AudioDataSamples\4082.wav
4083,4083.wav,..\AudioData\AudioDataSamples\4083.wav
4084,4084.wav,..\AudioData\AudioDataSamples\4084.wav
4085,4085.wav,..\AudioData\AudioDataSamples\4085.wav
4086,4086.wav,..\AudioData\AudioDataSamples\4086.wav
4087,4087.wav,..\AudioData\AudioDataSamples\4087.wav
4088,4088.wav,..\AudioData\AudioDataSamples\4088.wav
4089,4089.wav,..\AudioData\AudioDataSamples\4089.wav
4090,4090.wav,..\AudioData\AudioDataSamples\4090.wav
4091,4091.wav,..\AudioData\AudioDataSamples\4091.wav
4092,4092.wav,..\AudioData\AudioDataSamples\4092.wav
4093,4093.wav,..\AudioData\AudioDataSamples\4093.wav
4094,4094.wav,..\AudioData\AudioDataSamples\4094.wav
4095,4095.wav,..\AudioData\AudioDataSamples\4095.wav
4096,4096.wav,..\AudioData\AudioDataSamples\4096.wav
4097,4097.wav,..\AudioData\AudioDataSamples\4097.wav
4098,4098.wav,..\AudioData\AudioDataSamples\4098.wav
4099,4099.wav,..\AudioData\AudioDataSamples\4099.wav
4100,4100.wav,..\AudioData\AudioDataSamples\4100.wav
4101,4101.wav,..\AudioData\AudioDataSamples\4101.wav
4102,4102.wav,..\AudioData\AudioDataSamples\4102.wav
4103,4103.wav,..\AudioData\AudioDataSamples\4103.wav
4104,4104.wav,..\AudioData\AudioDataSamples\4104.wav
4105,4105.wav,..\AudioData\AudioDataSamples\4105.wav
4106,4106.wav,..\AudioData\AudioDataSamples\4106.wav
4107,4107.wav,..\AudioData\AudioDataSamples\4107.wav
4108,4108.wav,..\AudioData\AudioDataSamples\4108.wav
4109,4109.wav,..\AudioData\AudioDataSamples\4109.wav
4110,4110.wav,..\AudioData\AudioDataSamples\4110.wav
4111,4111.wav,..\AudioData\AudioDataSamples\4111.wav
4112,4112.wav,..\AudioData\AudioDataSamples\4112.wav
4113,4113.wav,..\AudioData\AudioDataSamples\4113.wav
4114,4114.wav,..\AudioData\AudioDataSamples\4114.wav
4115,4115.wav,..\AudioData\AudioDataSamples\4115.wav
4116,4116.wav,..\AudioData\AudioDataSamples\4116.wav
4117,4117.wav,..\AudioData\AudioDataSamples\4117.wav
4118,4118.wav,..\AudioData\AudioDataSamples\4118.wav
4119,4119.wav,..\AudioData\AudioDataSamples\4119.wav
4120,4120.wav,..\AudioData\AudioDataSamples\4120.wav
4121,4121.wav,..\AudioData\AudioDataSamples\4121.wav
4122,4122.wav,..\AudioData\AudioDataSamples\4122.wav
4123,4123.wav,..\AudioData\AudioDataSamples\4123.wav
4124,4124.wav,..\AudioData\AudioDataSamples\4124.wav
4125,4125.wav,..\AudioData\AudioDataSamples\4125.wav
4126,4126.wav,..\AudioData\AudioDataSamples\4126.wav
4127,4127.wav,..\AudioData\AudioDataSamples\4127.wav
4128,4128.wav,..\AudioData\AudioDataSamples\4128.wav
4129,4129.wav,..\AudioData\AudioDataSamples\4129.wav
4130,4130.wav,..\AudioData\AudioDataSamples\4130.wav
4131,4131.wav,..\AudioData\AudioDataSamples\4131.wav
4132,4132.wav,..\AudioData\AudioDataSamples\4132.wav
4133,4133.wav,..\AudioData\AudioDataSamples\4133.wav
4134,4134.wav,..\AudioData\AudioDataSamples\4134.wav
4135,4135.wav,..\AudioData\AudioDataSamples\4135.wav
4136,4136.wav,..\AudioData\AudioDataSamples\4136.wav
4137,4137.wav,..\AudioData\AudioDataSamples\4137.wav
4138,4138.wav,..\AudioData\AudioDataSamples\4138.wav
4139,4139.wav,..\AudioData\AudioDataSamples\4139.wav
4140,4140.wav,..\AudioData\AudioDataSamples\4140.wav
4141,4141.wav,..\AudioData\AudioDataSamples\4141.wav
4142,4142.wav,..\AudioData\AudioDataSamples\4142.wav
4143,4143.wav,..\AudioData\AudioDataSamples\4143.wav
4144,4144.wav,..\AudioData\AudioDataSamples\4144.wav
4145,4145.wav,..\AudioData\AudioDataSamples\4145.wav
4146,4146.wav,..\AudioData\AudioDataSamples\4146.wav
4147,4147.wav,..\AudioData\AudioDataSamples\4147.wav
4148,4148.wav,..\AudioData\AudioDataSamples\4148.wav
4149,4149.wav,..\AudioData\AudioDataSamples\4149.wav
4150,4150.wav,..\AudioData\AudioDataSamples\4150.wav
4151,4151.wav,..\AudioData\AudioDataSamples\4151.wav
4152,4152.wav,..\AudioData\AudioDataSamples\4152.wav
4153,4153.wav,..\AudioData\AudioDataSamples\4153.wav
4154,4154.wav,..\AudioData\AudioDataSamples\4154.wav
4155,4155.wav,..\AudioData\AudioDataSamples\4155.wav
4156,4156.wav,..\AudioData\AudioDataSamples\4156.wav
4157,4157.wav,..\AudioData\AudioDataSamples\4157.wav
4158,4158.wav,..\AudioData\AudioDataSamples\4158.wav
4159,4159.wav,..\AudioData\AudioDataSamples\4159.wav
4160,4160.wav,..\AudioData\AudioDataSamples\4160.wav
4161,4161.wav,..\AudioData\AudioDataSamples\4161.wav
4162,4162.wav,..\AudioData\AudioDataSamples\4162.wav
4163,4163.wav,..\AudioData\AudioDataSamples\4163.wav
4164,4164.wav,..\AudioData\AudioDataSamples\4164.wav
4165,4165.wav,..\AudioData\AudioDataSamples\4165.wav
4166,4166.wav,..\AudioData\AudioDataSamples\4166.wav
4167,4167.wav,..\AudioData\AudioDataSamples\4167.wav
4168,4168.wav,..\AudioData\AudioDataSamples\4168.wav
4169,4169.wav,..\AudioData\AudioDataSamples\4169.wav
4170,4170.wav,..\AudioData\AudioDataSamples\4170.wav
4171,4171.wav,..\AudioData\AudioDataSamples\4171.wav
4172,4172.wav,..\AudioData\AudioDataSamples\4172.wav
4173,4173.wav,..\AudioData\AudioDataSamples\4173.wav
4174,4174.wav,..\AudioData\AudioDataSamples\4174.wav
4175,4175.wav,..\AudioData\AudioDataSamples\4175.wav
4176,4176.wav,..\AudioData\AudioDataSamples\4176.wav
4177,4177.wav,..\AudioData\AudioDataSamples\4177.wav
4178,4178.wav,..\AudioData\AudioDataSamples\4178.wav
4179,4179.wav,..\AudioData\AudioDataSamples\4179.wav
4180,4180.wav,..\AudioData\AudioDataSamples\4180.wav
4181,4181.wav,..\AudioData\AudioDataSamples\4181.wav
4182,4182.wav,..\AudioData\AudioDataSamples\4182.wav
4183,4183.wav,..\AudioData\AudioDataSamples\4183.wav
4184,4184.wav,..\AudioData\AudioDataSamples\4184.wav
4185,4185.wav,..\AudioData\AudioDataSamples\4185.wav
4186,4186.wav,..\AudioData\AudioDataSamples\4186.wav
4187,4187.wav,..\AudioData\AudioDataSamples\4187.wav
4188,4188.wav,..\AudioData\AudioDataSamples\4188.wav
4189,4189.wav,..\AudioData\AudioDataSamples\4189.wav
4190,4190.wav,..\AudioData\AudioDataSamples\4190.wav
4191,4191.wav,..\AudioData\AudioDataSamples\4191.wav
4192,4192.wav,..\AudioData\AudioDataSamples\4192.wav
4193,4193.wav,..\AudioData\AudioDataSamples\4193.wav
4194,4194.wav,..\AudioData\AudioDataSamples\4194.wav
4195,4195.wav,..\AudioData\AudioDataSamples\4195.wav
4196,4196.wav,..\AudioData\AudioDataSamples\4196.wav
4197,4197.wav,..\AudioData\AudioDataSamples\4197.wav
4198,4198.wav,..\AudioData\AudioDataSamples\4198.wav
4199,4199.wav,..\AudioData\AudioDataSamples\4199.wav
4200,4200.wav,..\AudioData\AudioDataSamples\4200.wav
4201,4201.wav,..\AudioData\AudioDataSamples\4201.wav
4202,4202.wav,..\AudioData\AudioDataSamples\4202.wav
4203,4203.wav,..\AudioData\AudioDataSamples\4203.wav
4204,4204.wav,..\AudioData\AudioDataSamples\4204.wav
4205,4205.wav,..\AudioData\AudioDataSamples\4205.wav
4206,4206.wav,..\AudioData\AudioDataSamples\4206.wav
4207,4207.wav,..\AudioData\AudioDataSamples\4207.wav
4208,4208.wav,..\AudioData\AudioDataSamples\4208.wav
4209,4209.wav,..\AudioData\AudioDataSamples\4209.wav
4210,4210.wav,..\AudioData\AudioDataSamples\4210.wav
4211,4211.wav,..\AudioData\AudioDataSamples\4211.wav
4212,4212.wav,..\AudioData\AudioDataSamples\4212.wav
4213,4213.wav,..\AudioData\AudioDataSamples\4213.wav
4214,4214.wav,..\AudioData\AudioDataSamples\4214.wav
4215,4215.wav,..\AudioData\AudioDataSamples\4215.wav
4216,4216.wav,..\AudioData\AudioDataSamples\4216.wav
4217,4217.wav,..\AudioData\AudioDataSamples\4217.wav
4218,4218.wav,..\AudioData\AudioDataSamples\4218.wav
4219,4219.wav,..\AudioData\AudioDataSamples\4219.wav
4220,4220.wav,..\AudioData\AudioDataSamples\4220.wav
4221,4221.wav,..\AudioData\AudioDataSamples\4221.wav
4222,4222.wav,..\AudioData\AudioDataSamples\4222.wav
4223,4223.wav,..\AudioData\AudioDataSamples\4223.wav
4224,4224.wav,..\AudioData\AudioDataSamples\4224.wav
4225,4225.wav,..\AudioData\AudioDataSamples\4225.wav
4226,4226.wav,..\AudioData\AudioDataSamples\4226.wav
4227,4227.wav,..\AudioData\AudioDataSamples\4227.wav
4228,4228.wav,..\AudioData\AudioDataSamples\4228.wav
4229,4229.wav,..\AudioData\AudioDataSamples\4229.wav
4230,4230.wav,..\AudioData\AudioDataSamples\4230.wav
4231,4231.wav,..\AudioData\AudioDataSamples\4231.wav
4232,4232.wav,..\AudioData\AudioDataSamples\4232.wav
4233,4233.wav,..\AudioData\AudioDataSamples\4233.wav
4234,4234.wav,..\AudioData\AudioDataSamples\4234.wav
4235,4235.wav,..\AudioData\AudioDataSamples\4235.wav
4236,4236.wav,..\AudioData\AudioDataSamples\4236.wav
4237,4237.wav,..\AudioData\AudioDataSamples\4237.wav
4238,4238.wav,..\AudioData\AudioDataSamples\4238.wav
4239,4239.wav,..\AudioData\AudioDataSamples\4239.wav
4240,4240.wav,..\AudioData\AudioDataSamples\4240.wav
4241,4241.wav,..\AudioData\AudioDataSamples\4241.wav
4242,4242.wav,..\AudioData\AudioDataSamples\4242.wav
4243,4243.wav,..\AudioData\AudioDataSamples\4243.wav
4244,4244.wav,..\AudioData\AudioDataSamples\4244.wav
4245,4245.wav,..\AudioData\AudioDataSamples\4245.wav
4246,4246.wav,..\AudioData\AudioDataSamples\4246.wav
4247,4247.wav,..\AudioData\AudioDataSamples\4247.wav
4248,4248.wav,..\AudioData\AudioDataSamples\4248.wav
4249,4249.wav,..\AudioData\AudioDataSamples\4249.wav
4250,4250.wav,..\AudioData\AudioDataSamples\4250.wav
4251,4251.wav,..\AudioData\AudioDataSamples\4251.wav
4252,4252.wav,..\AudioData\AudioDataSamples\4252.wav
4253,4253.wav,..\AudioData\AudioDataSamples\4253.wav
4254,4254.wav,..\AudioData\AudioDataSamples\4254.wav
4255,4255.wav,..\AudioData\AudioDataSamples\4255.wav
4256,4256.wav,..\AudioData\AudioDataSamples\4256.wav
4257,4257.wav,..\AudioData\AudioDataSamples\4257.wav
4258,4258.wav,..\AudioData\AudioDataSamples\4258.wav
4259,4259.wav,..\AudioData\AudioDataSamples\4259.wav
4260,4260.wav,..\AudioData\AudioDataSamples\4260.wav
4261,4261.wav,..\AudioData\AudioDataSamples\4261.wav
4262,4262.wav,..\AudioData\AudioDataSamples\4262.wav
4263,4263.wav,..\AudioData\AudioDataSamples\4263.wav
4264,4264.wav,..\AudioData\AudioDataSamples\4264.wav
4265,4265.wav,..\AudioData\AudioDataSamples\4265.wav
4266,4266.wav,..\AudioData\AudioDataSamples\4266.wav
4267,4267.wav,..\AudioData\AudioDataSamples\4267.wav
4268,4268.wav,..\AudioData\AudioDataSamples\4268.wav
4269,4269.wav,..\AudioData\AudioDataSamples\4269.wav
4270,4270.wav,..\AudioData\AudioDataSamples\4270.wav
4271,4271.wav,..\AudioData\AudioDataSamples\4271.wav
4272,4272.wav,..\AudioData\AudioDataSamples\4272.wav
4273,4273.wav,..\AudioData\AudioDataSamples\4273.wav
4274,4274.wav,..\AudioData\AudioDataSamples\4274.wav
4275,4275.wav,..\AudioData\AudioDataSamples\4275.wav
4276,4276.wav,..\AudioData\AudioDataSamples\4276.wav
4277,4277.wav,..\AudioData\AudioDataSamples\4277.wav
4278,4278.wav,..\AudioData\AudioDataSamples\4278.wav
4279,4279.wav,..\AudioData\AudioDataSamples\4279.wav
4280,4280.wav,..\AudioData\AudioDataSamples\4280.wav
4281,4281.wav,..\AudioData\AudioDataSamples\4281.wav
4282,4282.wav,..\AudioData\AudioDataSamples\4282.wav
4283,4283.wav,..\AudioData\AudioDataSamples\4283.wav
4284,4284.wav,..\AudioData\AudioDataSamples\4284.wav
4285,4285.wav,..\AudioData\AudioDataSamples\4285.wav
4286,4286.wav,..\AudioData\AudioDataSamples\4286.wav
4287,4287.wav,..\AudioData\AudioDataSamples\4287.wav
4288,4288.wav,..\AudioData\AudioDataSamples\4288.wav
4289,4289.wav,..\AudioData\AudioDataSamples\4289.wav
4290,4290.wav,..\AudioData\AudioDataSamples\4290.wav
4291,4291.wav,..\AudioData\AudioDataSamples\4291.wav
4292,4292.wav,..\AudioData\AudioDataSamples\4292.wav
4293,4293.wav,..\AudioData\AudioDataSamples\4293.wav
4294,4294.wav,..\AudioData\AudioDataSamples\4294.wav
4295,4295.wav,..\AudioData\AudioDataSamples\4295.wav
4296,4296.wav,..\AudioData\AudioDataSamples\4296.wav
4297,4297.wav,..\AudioData\AudioDataSamples\4297.wav
4298,4298.wav,..\AudioData\AudioDataSamples\4298.wav
4299,4299.wav,..\AudioData\AudioDataSamples\4299.wav
4300,4300.wav,..\AudioData\AudioDataSamples\4300.wav
4301,4301.wav,..\AudioData\AudioDataSamples\4301.wav
4302,4302.wav,..\AudioData\AudioDataSamples\4302.wav
4303,4303.wav,..\AudioData\AudioDataSamples\4303.wav
4304,4304.wav,..\AudioData\AudioDataSamples\4304.wav
4305,4305.wav,..\AudioData\AudioDataSamples\4305.wav
4306,4306.wav,..\AudioData\AudioDataSamples\4306.wav
4307,4307.wav,..\AudioData\AudioDataSamples\4307.wav
4308,4308.wav,..\AudioData\AudioDataSamples\4308.wav
4309,4309.wav,..\AudioData\AudioDataSamples\4309.wav
4310,4310.wav,..\AudioData\AudioDataSamples\4310.wav
4311,4311.wav,..\AudioData\AudioDataSamples\4311.wav
4312,4312.wav,..\AudioData\AudioDataSamples\4312.wav
4313,4313.wav,..\AudioData\AudioDataSamples\4313.wav
4314,4314.wav,..\AudioData\AudioDataSamples\4314.wav
4315,4315.wav,..\AudioData\AudioDataSamples\4315.wav
4316,4316.wav,..\AudioData\AudioDataSamples\4316.wav
4317,4317.wav,..\AudioData\AudioDataSamples\4317.wav
4318,4318.wav,..\AudioData\AudioDataSamples\4318.wav
4319,4319.wav,..\AudioData\AudioDataSamples\4319.wav
4320,4320.wav,..\AudioData\AudioDataSamples\4320.wav
4321,4321.wav,..\AudioData\AudioDataSamples\4321.wav
4322,4322.wav,..\AudioData\AudioDataSamples\4322.wav
4323,4323.wav,..\AudioData\AudioDataSamples\4323.wav
4324,4324.wav,..\AudioData\AudioDataSamples\4324.wav
4325,4325.wav,..\AudioData\AudioDataSamples\4325.wav
4326,4326.wav,..\AudioData\AudioDataSamples\4326.wav
4327,4327.wav,..\AudioData\AudioDataSamples\4327.wav
4328,4328.wav,..\AudioData\AudioDataSamples\4328.wav
4329,4329.wav,..\AudioData\AudioDataSamples\4329.wav
4330,4330.wav,..\AudioData\AudioDataSamples\4330.wav
4331,4331.wav,..\AudioData\AudioDataSamples\4331.wav
4332,4332.wav,..\AudioData\AudioDataSamples\4332.wav
4333,4333.wav,..\AudioData\AudioDataSamples\4333.wav
4334,4334.wav,..\AudioData\AudioDataSamples\4334.wav
4335,4335.wav,..\AudioData\AudioDataSamples\4335.wav
4336,4336.wav,..\AudioData\AudioDataSamples\4336.wav
4337,4337.wav,..\AudioData\AudioDataSamples\4337.wav
4338,4338.wav,..\AudioData\AudioDataSamples\4338.wav
4339,4339.wav,..\AudioData\AudioDataSamples\4339.wav
4340,4340.wav,..\AudioData\AudioDataSamples\4340.wav
4341,4341.wav,..\AudioData\AudioDataSamples\4341.wav
4342,4342.wav,..\AudioData\AudioDataSamples\4342.wav
4343,4343.wav,..\AudioData\AudioDataSamples\4343.wav
4344,4344.wav,..\AudioData\AudioDataSamples\4344.wav
4345,4345.wav,..\AudioData\AudioDataSamples\4345.wav
4346,4346.wav,..\AudioData\AudioDataSamples\4346.wav
4347,4347.wav,..\AudioData\AudioDataSamples\4347.wav
4348,4348.wav,..\AudioData\AudioDataSamples\4348.wav
4349,4349.wav,..\AudioData\AudioDataSamples\4349.wav
4350,4350.wav,..\AudioData\AudioDataSamples\4350.wav
4351,4351.wav,..\AudioData\AudioDataSamples\4351.wav
4352,4352.wav,..\AudioData\AudioDataSamples\4352.wav
4353,4353.wav,..\AudioData\AudioDataSamples\4353.wav
4354,4354.wav,..\AudioData\AudioDataSamples\4354.wav
4355,4355.wav,..\AudioData\AudioDataSamples\4355.wav
4356,4356.wav,..\AudioData\AudioDataSamples\4356.wav
4357,4357.wav,..\AudioData\AudioDataSamples\4357.wav
4358,4358.wav,..\AudioData\AudioDataSamples\4358.wav
4359,4359.wav,..\AudioData\AudioDataSamples\4359.wav
4360,4360.wav,..\AudioData\AudioDataSamples\4360.wav
4361,4361.wav,..\AudioData\AudioDataSamples\4361.wav
4362,4362.wav,..\AudioData\AudioDataSamples\4362.wav
4363,4363.wav,..\AudioData\AudioDataSamples\4363.wav
4364,4364.wav,..\AudioData\AudioDataSamples\4364.wav
4365,4365.wav,..\AudioData\AudioDataSamples\4365.wav
4366,4366.wav,..\AudioData\AudioDataSamples\4366.wav
4367,4367.wav,..\AudioData\AudioDataSamples\4367.wav
4368,4368.wav,..\AudioData\AudioDataSamples\4368.wav
4369,4369.wav,..\AudioData\AudioDataSamples\4369.wav
4370,4370.wav,..\AudioData\AudioDataSamples\4370.wav
4371,4371.wav,..\AudioData\AudioDataSamples\4371.wav
4372,4372.wav,..\AudioData\AudioDataSamples\4372.wav
4373,4373.wav,..\AudioData\AudioDataSamples\4373.wav
4374,4374.wav,..\AudioData\AudioDataSamples\4374.wav
4375,4375.wav,..\AudioData\AudioDataSamples\4375.wav
4376,4376.wav,..\AudioData\AudioDataSamples\4376.wav
4377,4377.wav,..\AudioData\AudioDataSamples\4377.wav
4378,4378.wav,..\AudioData\AudioDataSamples\4378.wav
4379,4379.wav,..\AudioData\AudioDataSamples\4379.wav
4380,4380.wav,..\AudioData\AudioDataSamples\4380.wav
4381,4381.wav,..\AudioData\AudioDataSamples\4381.wav
4382,4382.wav,..\AudioData\AudioDataSamples\4382.wav
4383,4383.wav,..\AudioData\AudioDataSamples\4383.wav
4384,4384.wav,..\AudioData\AudioDataSamples\4384.wav
4385,4385.wav,..\AudioData\AudioDataSamples\4385.wav
4386,4386.wav,..\AudioData\AudioDataSamples\4386.wav
4387,4387.wav,..\AudioData\AudioDataSamples\4387.wav
4388,4388.wav,..\AudioData\AudioDataSamples\4388.wav
4389,4389.wav,..\AudioData\AudioDataSamples\4389.wav
4390,4390.wav,..\AudioData\AudioDataSamples\4390.wav
4391,4391.wav,..\AudioData\AudioDataSamples\4391.wav
4392,4392.wav,..\AudioData\AudioDataSamples\4392.wav
4393,4393.wav,..\AudioData\AudioDataSamples\4393.wav
4394,4394.wav,..\AudioData\AudioDataSamples\4394.wav
4395,4395.wav,..\AudioData\AudioDataSamples\4395.wav
4396,4396.wav,..\AudioData\AudioDataSamples\4396.wav
4397,4397.wav,..\AudioData\AudioDataSamples\4397.wav
4398,4398.wav,..\AudioData\AudioDataSamples\4398.wav
4399,4399.wav,..\AudioData\AudioDataSamples\4399.wav
4400,4400.wav,..\AudioData\AudioDataSamples\4400.wav
4401,4401.wav,..\AudioData\AudioDataSamples\4401.wav
4402,4402.wav,..\AudioData\AudioDataSamples\4402.wav
4403,4403.wav,..\AudioData\AudioDataSamples\4403.wav
4404,4404.wav,..\AudioData\AudioDataSamples\4404.wav
4405,4405.wav,..\AudioData\AudioDataSamples\4405.wav
4406,4406.wav,..\AudioData\AudioDataSamples\4406.wav
4407,4407.wav,..\AudioData\AudioDataSamples\4407.wav
4408,4408.wav,..\AudioData\AudioDataSamples\4408.wav
4409,4409.wav,..\AudioData\AudioDataSamples\4409.wav
4410,4410.wav,..\AudioData\AudioDataSamples\4410.wav
4411,4411.wav,..\AudioData\AudioDataSamples\4411.wav
4412,4412.wav,..\AudioData\AudioDataSamples\4412.wav
4413,4413.wav,..\AudioData\AudioDataSamples\4413.wav
4414,4414.wav,..\AudioData\AudioDataSamples\4414.wav
4415,4415.wav,..\AudioData\AudioDataSamples\4415.wav
4416,4416.wav,..\AudioData\AudioDataSamples\4416.wav
4417,4417.wav,..\AudioData\AudioDataSamples\4417.wav
4418,4418.wav,..\AudioData\AudioDataSamples\4418.wav
4419,4419.wav,..\AudioData\AudioDataSamples\4419.wav
4420,4420.wav,..\AudioData\AudioDataSamples\4420.wav
4421,4421.wav,..\AudioData\AudioDataSamples\4421.wav
4422,4422.wav,..\AudioData\AudioDataSamples\4422.wav
4423,4423.wav,..\AudioData\AudioDataSamples\4423.wav
4424,4424.wav,..\AudioData\AudioDataSamples\4424.wav
4425,4425.wav,..\AudioData\AudioDataSamples\4425.wav
4426,4426.wav,..\AudioData\AudioDataSamples\4426.wav
4427,4427.wav,..\AudioData\AudioDataSamples\4427.wav
4428,4428.wav,..\AudioData\AudioDataSamples\4428.wav
4429,4429.wav,..\AudioData\AudioDataSamples\4429.wav
4430,4430.wav,..\AudioData\AudioDataSamples\4430.wav
4431,4431.wav,..\AudioData\AudioDataSamples\4431.wav
4432,4432.wav,..\AudioData\AudioDataSamples\4432.wav
4433,4433.wav,..\AudioData\AudioDataSamples\4433.wav
4434,4434.wav,..\AudioData\AudioDataSamples\4434.wav
4435,4435.wav,..\AudioData\AudioDataSamples\4435.wav
4436,4436.wav,..\AudioData\AudioDataSamples\4436.wav
4437,4437.wav,..\AudioData\AudioDataSamples\4437.wav
4438,4438.wav,..\AudioData\AudioDataSamples\4438.wav
4439,4439.wav,..\AudioData\AudioDataSamples\4439.wav
4440,4440.wav,..\AudioData\AudioDataSamples\4440.wav
4441,4441.wav,..\AudioData\AudioDataSamples\4441.wav
4442,4442.wav,..\AudioData\AudioDataSamples\4442.wav
4443,4443.wav,..\AudioData\AudioDataSamples\4443.wav
4444,4444.wav,..\AudioData\AudioDataSamples\4444.wav
4445,4445.wav,..\AudioData\AudioDataSamples\4445.wav
4446,4446.wav,..\AudioData\AudioDataSamples\4446.wav
4447,4447.wav,..\AudioData\AudioDataSamples\4447.wav
4448,4448.wav,..\AudioData\AudioDataSamples\4448.wav
4449,4449.wav,..\AudioData\AudioDataSamples\4449.wav
4450,4450.wav,..\AudioData\AudioDataSamples\4450.wav
4451,4451.wav,..\AudioData\AudioDataSamples\4451.wav
4452,4452.wav,..\AudioData\AudioDataSamples\4452.wav
4453,4453.wav,..\AudioData\AudioDataSamples\4453.wav
4454,4454.wav,..\AudioData\AudioDataSamples\4454.wav
4455,4455.wav,..\AudioData\AudioDataSamples\4455.wav
4456,4456.wav,..\AudioData\AudioDataSamples\4456.wav
4457,4457.wav,..\AudioData\AudioDataSamples\4457.wav
4458,4458.wav,..\AudioData\AudioDataSamples\4458.wav
4459,4459.wav,..\AudioData\AudioDataSamples\4459.wav
4460,4460.wav,..\AudioData\AudioDataSamples\4460.wav
4461,4461.wav,..\AudioData\AudioDataSamples\4461.wav
4462,4462.wav,..\AudioData\AudioDataSamples\4462.wav
4463,4463.wav,..\AudioData\AudioDataSamples\4463.wav
4464,4464.wav,..\AudioData\AudioDataSamples\4464.wav
4465,4465.wav,..\AudioData\AudioDataSamples\4465.wav
4466,4466.wav,..\AudioData\AudioDataSamples\4466.wav
4467,4467.wav,..\AudioData\AudioDataSamples\4467.wav
4468,4468.wav,..\AudioData\AudioDataSamples\4468.wav
4469,4469.wav,..\AudioData\AudioDataSamples\4469.wav
4470,4470.wav,..\AudioData\AudioDataSamples\4470.wav
4471,4471.wav,..\AudioData\AudioDataSamples\4471.wav
4472,4472.wav,..\AudioData\AudioDataSamples\4472.wav
4473,4473.wav,..\AudioData\AudioDataSamples\4473.wav
4474,4474.wav,..\AudioData\AudioDataSamples\4474.wav
4475,4475.wav,..\AudioData\AudioDataSamples\4475.wav
4476,4476.wav,..\AudioData\AudioDataSamples\4476.wav
4477,4477.wav,..\AudioData\AudioDataSamples\4477.wav
4478,4478.wav,..\AudioData\AudioDataSamples\4478.wav
4479,4479.wav,..\AudioData\AudioDataSamples\4479.wav
